game_count,related_tags,related_tags_url,short_text,title,url
1107 ,Fantasy||2D||Pixel Art||Role Playing||Adventure||3D,https://www.itch.io/games/tag-fantasy/tag-medieval||https://www.itch.io/games/tag-2d/tag-medieval||https://www.itch.io/games/tag-medieval/tag-pixel-art||https://www.itch.io/games/genre-rpg/tag-medieval||https://www.itch.io/games/genre-adventure/tag-medieval||https://www.itch.io/games/tag-3d/tag-medieval,,Medieval,https://www.itch.io/games/tag-medieval
2278 ,Shooter||Action||Shoot 'Em Up||2D||Arcade||Pixel Art,https://www.itch.io/games/genre-shooter/tag-bullet-hell||https://www.itch.io/games/genre-action/tag-bullet-hell||https://www.itch.io/games/tag-bullet-hell/tag-shoot-em-up||https://www.itch.io/games/tag-2d/tag-bullet-hell||https://www.itch.io/games/tag-arcade/tag-bullet-hell||https://www.itch.io/games/tag-bullet-hell/tag-pixel-art,Typically shoot em' up games where the emphasis is dodging a large number of bullets on the screen at once. Bullets form dense patterns on the screen that require precise controls to avoid.,Bullet Hell,https://www.itch.io/games/tag-bullet-hell
2183 ,2D||Singleplayer||Puzzle||Pixel Art||Short||Casual,https://www.itch.io/games/tag-2d/tag-mouse-only||https://www.itch.io/games/tag-mouse-only/tag-singleplayer||https://www.itch.io/games/genre-puzzle/tag-mouse-only||https://www.itch.io/games/tag-mouse-only/tag-pixel-art||https://www.itch.io/games/tag-mouse-only/tag-short||https://www.itch.io/games/tag-casual/tag-mouse-only,Games that can be played using ,Mouse only,https://www.itch.io/games/tag-mouse-only
2182 ,Pixel Art||2D||Interactive Fiction||Adventure||Short||Other,https://www.itch.io/games/tag-bitsy/tag-pixel-art||https://www.itch.io/games/tag-2d/tag-bitsy||https://www.itch.io/games/tag-bitsy/tag-interactive-fiction||https://www.itch.io/games/genre-adventure/tag-bitsy||https://www.itch.io/games/tag-bitsy/tag-short||https://www.itch.io/games/genre-other/tag-bitsy,Games made with the ,Bitsy,https://www.itch.io/games/tag-bitsy
2411 ,Platformer||2D||Pixel Art||Singleplayer||Retro||Action,https://www.itch.io/games/genre-platformer/tag-jumping||https://www.itch.io/games/tag-2d/tag-jumping||https://www.itch.io/games/tag-jumping/tag-pixel-art||https://www.itch.io/games/tag-jumping/tag-singleplayer||https://www.itch.io/games/tag-jumping/tag-retro||https://www.itch.io/games/genre-action/tag-jumping,,jumping,https://www.itch.io/games/tag-jumping
1043 ,Simulation||2D||3D||Singleplayer||Physics||Adventure,https://www.itch.io/games/genre-simulation/tag-sandbox||https://www.itch.io/games/tag-2d/tag-sandbox||https://www.itch.io/games/tag-3d/tag-sandbox||https://www.itch.io/games/tag-sandbox/tag-singleplayer||https://www.itch.io/games/tag-physics/tag-sandbox||https://www.itch.io/games/genre-adventure/tag-sandbox,,Sandbox,https://www.itch.io/games/tag-sandbox
42 ,Role Playing||LGBT||Art Book||Comics||Experimental||Queer,https://www.itch.io/games/genre-rpg/tag-zine||https://www.itch.io/games/tag-lgbt/tag-zine||https://www.itch.io/games/tag-art-book/tag-zine||https://www.itch.io/games/tag-comics/tag-zine||https://www.itch.io/games/tag-experimental/tag-zine||https://www.itch.io/games/tag-queer/tag-zine,"Self-published, small-circulation booklets of original and appropriated texts and images on controversial or niche topics in unpolished or unusual layouts, or some combination of some of that, maybe.",zine,https://www.itch.io/games/tag-zine
189 ,Visual Novel||Gay||Erotic||LGBT||2D||Fantasy,https://www.itch.io/games/genre-visual-novel/tag-furry||https://www.itch.io/games/tag-furry/tag-gay||https://www.itch.io/games/tag-erotic/tag-furry||https://www.itch.io/games/tag-furry/tag-lgbt||https://www.itch.io/games/tag-2d/tag-furry||https://www.itch.io/games/tag-fantasy/tag-furry,,Furry,https://www.itch.io/games/tag-furry
1403 ,Pixel Art||Retro||8-Bit||2D||Platformer||GBJam,https://www.itch.io/games/tag-gameboy/tag-pixel-art||https://www.itch.io/games/tag-gameboy/tag-retro||https://www.itch.io/games/tag-8-bit/tag-gameboy||https://www.itch.io/games/tag-2d/tag-gameboy||https://www.itch.io/games/genre-platformer/tag-gameboy||https://www.itch.io/games/tag-gameboy/tag-gbjam,,Game Boy,https://www.itch.io/games/tag-gameboy
1875 ,Sci-fi||2D||Pixel Art||Action||Platformer||Shooter,https://www.itch.io/games/tag-robots/tag-science-fiction||https://www.itch.io/games/tag-2d/tag-robots||https://www.itch.io/games/tag-pixel-art/tag-robots||https://www.itch.io/games/genre-action/tag-robots||https://www.itch.io/games/genre-platformer/tag-robots||https://www.itch.io/games/genre-shooter/tag-robots,,Robots,https://www.itch.io/games/tag-robots
1808 ,2D||Action||Pixel Art||Local multiplayer||Singleplayer||Platformer,https://www.itch.io/games/tag-2d/tag-controller||https://www.itch.io/games/genre-action/tag-controller||https://www.itch.io/games/tag-controller/tag-pixel-art||https://www.itch.io/games/local-multiplayer/tag-controller||https://www.itch.io/games/tag-controller/tag-singleplayer||https://www.itch.io/games/genre-platformer/tag-controller,,Controller,https://www.itch.io/games/tag-controller
1239 ,Sci-fi||Pixel Art||2D||Adventure||Action||Role Playing,https://www.itch.io/games/tag-cyberpunk/tag-science-fiction||https://www.itch.io/games/tag-cyberpunk/tag-pixel-art||https://www.itch.io/games/tag-2d/tag-cyberpunk||https://www.itch.io/games/genre-adventure/tag-cyberpunk||https://www.itch.io/games/genre-action/tag-cyberpunk||https://www.itch.io/games/genre-rpg/tag-cyberpunk,,Cyberpunk,https://www.itch.io/games/tag-cyberpunk
3495 ,Minimalist||Puzzle||Atmospheric||Experimental||2D||artgame,https://www.itch.io/games/tag-abstract/tag-minimalist||https://www.itch.io/games/genre-puzzle/tag-abstract||https://www.itch.io/games/tag-abstract/tag-atmospheric||https://www.itch.io/games/tag-abstract/tag-experimental||https://www.itch.io/games/tag-2d/tag-abstract||https://www.itch.io/games/tag-abstract/tag-artgame,,Abstract,https://www.itch.io/games/tag-abstract
1794 ,Pixel Art||2D||8-Bit||Retro||Action||Platformer,https://www.itch.io/games/tag-pico-8/tag-pixel-art||https://www.itch.io/games/tag-2d/tag-pico-8||https://www.itch.io/games/tag-8-bit/tag-pico-8||https://www.itch.io/games/tag-pico-8/tag-retro||https://www.itch.io/games/genre-action/tag-pico-8||https://www.itch.io/games/genre-platformer/tag-pico-8,PICO-8 is a fantasy console powered by Lua. Games are distributed as cartridges which double as PNG  images. ,PICO-8,https://www.itch.io/games/tag-pico-8
2714 ,Interactive Fiction||Text based||Adventure||LGBT||Story Rich||Horror,https://www.itch.io/games/tag-interactive-fiction/tag-twine||https://www.itch.io/games/tag-text-based/tag-twine||https://www.itch.io/games/genre-adventure/tag-twine||https://www.itch.io/games/tag-lgbt/tag-twine||https://www.itch.io/games/tag-story-rich/tag-twine||https://www.itch.io/games/tag-horror/tag-twine,Text based adventures that can be a little more than that,Twine,https://www.itch.io/games/tag-twine
508 ,Horror||Adventure||Singleplayer||Atmospheric||Survival Horror||3D,https://www.itch.io/games/tag-horror/tag-psychological-horror||https://www.itch.io/games/genre-adventure/tag-psychological-horror||https://www.itch.io/games/tag-psychological-horror/tag-singleplayer||https://www.itch.io/games/tag-atmospheric/tag-psychological-horror||https://www.itch.io/games/tag-psychological-horror/tag-survival-horror||https://www.itch.io/games/tag-3d/tag-psychological-horror,,Psychological Horror,https://www.itch.io/games/tag-psychological-horror
1676 ,Strategy||2D||Role Playing||Board Game||Singleplayer||Multiplayer,https://www.itch.io/games/genre-strategy/tag-card-game||https://www.itch.io/games/tag-2d/tag-card-game||https://www.itch.io/games/genre-rpg/tag-card-game||https://www.itch.io/games/tag-board-game/tag-card-game||https://www.itch.io/games/tag-card-game/tag-singleplayer||https://www.itch.io/games/tag-card-game/tag-multiplayer,,Card Game,https://www.itch.io/games/tag-card-game
4461 ,2D||Action||Arcade||Pixel Art||Singleplayer||Shooter,https://www.itch.io/games/tag-2d/tag-endless||https://www.itch.io/games/genre-action/tag-endless||https://www.itch.io/games/tag-arcade/tag-endless||https://www.itch.io/games/tag-endless/tag-pixel-art||https://www.itch.io/games/tag-endless/tag-singleplayer||https://www.itch.io/games/genre-shooter/tag-endless,"Games that never end. Infinite levels, limitless waves, and unbounded challenges.",Endless,https://www.itch.io/games/tag-endless
1736 ,Multiplayer||Action||Local Co-Op||Local multiplayer||2D||Pixel Art,https://www.itch.io/games/tag-co-op/tag-multiplayer||https://www.itch.io/games/genre-action/tag-co-op||https://www.itch.io/games/tag-co-op/tag-local-co-op||https://www.itch.io/games/local-multiplayer/tag-co-op||https://www.itch.io/games/tag-2d/tag-co-op||https://www.itch.io/games/tag-co-op/tag-pixel-art,Games where multiple players work together against AI opponents or the game itself.,Co-op,https://www.itch.io/games/tag-co-op
3046 ,Platformer||3D||Adventure||Singleplayer||Puzzle-Platformer||Unity,https://www.itch.io/games/genre-platformer/tag-3d-platformer||https://www.itch.io/games/tag-3d/tag-3d-platformer||https://www.itch.io/games/genre-adventure/tag-3d-platformer||https://www.itch.io/games/tag-3d-platformer/tag-singleplayer||https://www.itch.io/games/tag-3d-platformer/tag-puzzle-platformer||https://www.itch.io/games/tag-3d-platformer/tag-unity,,3D Platformer,https://www.itch.io/games/tag-3d-platformer
3986 ,Shooter||Action||2D||Pixel Art||Top-Down||Shoot 'Em Up,https://www.itch.io/games/genre-shooter/tag-top-down-shooter||https://www.itch.io/games/genre-action/tag-top-down-shooter||https://www.itch.io/games/tag-2d/tag-top-down-shooter||https://www.itch.io/games/tag-pixel-art/tag-top-down-shooter||https://www.itch.io/games/tag-top-down/tag-top-down-shooter||https://www.itch.io/games/tag-shoot-em-up/tag-top-down-shooter,,Top down shooter,https://www.itch.io/games/tag-top-down-shooter
1340 ,2D||Adventure||Cute||Singleplayer||Visual Novel||Story Rich,https://www.itch.io/games/tag-2d/tag-hand-drawn||https://www.itch.io/games/genre-adventure/tag-hand-drawn||https://www.itch.io/games/tag-cute/tag-hand-drawn||https://www.itch.io/games/tag-hand-drawn/tag-singleplayer||https://www.itch.io/games/genre-visual-novel/tag-hand-drawn||https://www.itch.io/games/tag-hand-drawn/tag-story-rich,"Visuals that resemble strokes drawn by a hand, as opposed to digital authoring tools that create perfect strokes.",Hand-drawn,https://www.itch.io/games/tag-hand-drawn
893 ,Role Playing||RPG Maker||Pixel Art||2D||Fantasy||16-bit,https://www.itch.io/games/genre-rpg/tag-jrpg||https://www.itch.io/games/tag-jrpg/tag-rpgmaker||https://www.itch.io/games/tag-jrpg/tag-pixel-art||https://www.itch.io/games/tag-2d/tag-jrpg||https://www.itch.io/games/tag-fantasy/tag-jrpg||https://www.itch.io/games/tag-16-bit/tag-jrpg,Eastern role-playing video games,JRPG,https://www.itch.io/games/tag-jrpg
1286 ,Horror||Adventure||Atmospheric||Halloween||Dark||Pixel Art,https://www.itch.io/games/tag-horror/tag-spooky||https://www.itch.io/games/genre-adventure/tag-spooky||https://www.itch.io/games/tag-atmospheric/tag-spooky||https://www.itch.io/games/tag-halloween/tag-spooky||https://www.itch.io/games/tag-dark/tag-spooky||https://www.itch.io/games/tag-pixel-art/tag-spooky,Watch out for these ghastly games,Spooky,https://www.itch.io/games/tag-spooky
1018 ,Platformer||Pixel Art||2D||Adventure||Retro||Action-Adventure,https://www.itch.io/games/genre-platformer/tag-metroidvania||https://www.itch.io/games/tag-metroidvania/tag-pixel-art||https://www.itch.io/games/tag-2d/tag-metroidvania||https://www.itch.io/games/genre-adventure/tag-metroidvania||https://www.itch.io/games/tag-metroidvania/tag-retro||https://www.itch.io/games/tag-action-adventure/tag-metroidvania,,Metroidvania,https://www.itch.io/games/tag-metroidvania
2375 ,Oculus Rift||Action||3D||Simulation||Other||Shooter,https://www.itch.io/games/tag-oculus-rift/tag-virtual-reality||https://www.itch.io/games/genre-action/tag-virtual-reality||https://www.itch.io/games/tag-3d/tag-virtual-reality||https://www.itch.io/games/genre-simulation/tag-virtual-reality||https://www.itch.io/games/genre-other/tag-virtual-reality||https://www.itch.io/games/genre-shooter/tag-virtual-reality,"Virtual Reality, or VR, are projects that use special headsets to provide a more immersive 3d space.",Virtual Reality (VR),https://www.itch.io/games/tag-virtual-reality
1545 ,Fantasy||2D||Role Playing||Pixel Art||Adventure||Visual Novel,https://www.itch.io/games/tag-fantasy/tag-magic||https://www.itch.io/games/tag-2d/tag-magic||https://www.itch.io/games/genre-rpg/tag-magic||https://www.itch.io/games/tag-magic/tag-pixel-art||https://www.itch.io/games/genre-adventure/tag-magic||https://www.itch.io/games/genre-visual-novel/tag-magic,,Magic,https://www.itch.io/games/tag-magic
620 ,Horror||Adventure||Singleplayer||Atmospheric||2D||Dark,https://www.itch.io/games/tag-creepy/tag-horror||https://www.itch.io/games/genre-adventure/tag-creepy||https://www.itch.io/games/tag-creepy/tag-singleplayer||https://www.itch.io/games/tag-atmospheric/tag-creepy||https://www.itch.io/games/tag-2d/tag-creepy||https://www.itch.io/games/tag-creepy/tag-dark,,Creepy,https://www.itch.io/games/tag-creepy
3929 ,2D||Singleplayer||Simulation||Puzzle||Adventure||Unity,https://www.itch.io/games/tag-2d/tag-educational||https://www.itch.io/games/tag-educational/tag-singleplayer||https://www.itch.io/games/genre-simulation/tag-educational||https://www.itch.io/games/genre-puzzle/tag-educational||https://www.itch.io/games/genre-adventure/tag-educational||https://www.itch.io/games/tag-educational/tag-unity,"Focused on imparting a skill, lesson, or piece of information to its player that would be helpful to them in other aspects of life, such as a faster typing ability or knowledge about a period in history.",Educational,https://www.itch.io/games/tag-educational
2618 ,3D||Singleplayer||First-Person||Adventure||Action||Horror,https://www.itch.io/games/tag-3d/tag-unreal-engine||https://www.itch.io/games/tag-singleplayer/tag-unreal-engine||https://www.itch.io/games/tag-first-person/tag-unreal-engine||https://www.itch.io/games/genre-adventure/tag-unreal-engine||https://www.itch.io/games/genre-action/tag-unreal-engine||https://www.itch.io/games/tag-horror/tag-unreal-engine,,Unreal Engine,https://www.itch.io/games/tag-unreal-engine
1414 ,Adventure||Horror||Atmospheric||Experimental||Exploration||weird,https://www.itch.io/games/genre-adventure/tag-surreal||https://www.itch.io/games/tag-horror/tag-surreal||https://www.itch.io/games/tag-atmospheric/tag-surreal||https://www.itch.io/games/tag-experimental/tag-surreal||https://www.itch.io/games/tag-exploration/tag-surreal||https://www.itch.io/games/tag-surreal/tag-weird,"Games that are unearthly and bizarre in theme, aesthetic or story.",Surreal,https://www.itch.io/games/tag-surreal
1740 ,Role Playing||Pixel Art||Roguelike||2D||Fantasy||Adventure,https://www.itch.io/games/genre-rpg/tag-dungeon-crawler||https://www.itch.io/games/tag-dungeon-crawler/tag-pixel-art||https://www.itch.io/games/tag-dungeon-crawler/tag-roguelike||https://www.itch.io/games/tag-2d/tag-dungeon-crawler||https://www.itch.io/games/tag-dungeon-crawler/tag-fantasy||https://www.itch.io/games/genre-adventure/tag-dungeon-crawler,,Dungeon Crawler,https://www.itch.io/games/tag-dungeon-crawler
3353 ,Interactive Fiction||Twine||Adventure||Story Rich||Visual Novel||Role Playing,https://www.itch.io/games/tag-interactive-fiction/tag-text-based||https://www.itch.io/games/tag-text-based/tag-twine||https://www.itch.io/games/genre-adventure/tag-text-based||https://www.itch.io/games/tag-story-rich/tag-text-based||https://www.itch.io/games/genre-visual-novel/tag-text-based||https://www.itch.io/games/genre-rpg/tag-text-based,"Focused on using its text, moreso than its visuals or audio, to tell the bulk of its story/plot. (Still can have great audio and visuals, though!)",Text based,https://www.itch.io/games/tag-text-based
4116 ,2D||Platformer||Pixel Art||Singleplayer||Action||Retro,https://www.itch.io/games/tag-2d/tag-difficult||https://www.itch.io/games/genre-platformer/tag-difficult||https://www.itch.io/games/tag-difficult/tag-pixel-art||https://www.itch.io/games/tag-difficult/tag-singleplayer||https://www.itch.io/games/genre-action/tag-difficult||https://www.itch.io/games/tag-difficult/tag-retro,,Difficult,https://www.itch.io/games/tag-difficult
3800 ,Shooter||Action||Arcade||2D||Pixel Art||Retro,https://www.itch.io/games/genre-shooter/tag-shoot-em-up||https://www.itch.io/games/genre-action/tag-shoot-em-up||https://www.itch.io/games/tag-arcade/tag-shoot-em-up||https://www.itch.io/games/tag-2d/tag-shoot-em-up||https://www.itch.io/games/tag-pixel-art/tag-shoot-em-up||https://www.itch.io/games/tag-retro/tag-shoot-em-up,Shoot 'Em Up or shmup games are a subset of ,Shoot 'Em Up,https://www.itch.io/games/tag-shoot-em-up
3386 ,3D||Action||Arcade||Driving||2D||Retro,https://www.itch.io/games/tag-3d/tag-racing||https://www.itch.io/games/genre-action/tag-racing||https://www.itch.io/games/tag-arcade/tag-racing||https://www.itch.io/games/tag-driving/tag-racing||https://www.itch.io/games/tag-2d/tag-racing||https://www.itch.io/games/tag-racing/tag-retro,,Racing,https://www.itch.io/games/tag-racing
2474 ,Shooter||First-Person||3D||Action||Singleplayer||Horror,https://www.itch.io/games/genre-shooter/tag-fps||https://www.itch.io/games/tag-first-person/tag-fps||https://www.itch.io/games/tag-3d/tag-fps||https://www.itch.io/games/genre-action/tag-fps||https://www.itch.io/games/tag-fps/tag-singleplayer||https://www.itch.io/games/tag-fps/tag-horror,First-Person Shooter refers to a ,FPS,https://www.itch.io/games/tag-fps
2575 ,Roguelike||Pixel Art||2D||Action||Role Playing||Singleplayer,https://www.itch.io/games/tag-procedural/tag-roguelike||https://www.itch.io/games/tag-pixel-art/tag-procedural||https://www.itch.io/games/tag-2d/tag-procedural||https://www.itch.io/games/genre-action/tag-procedural||https://www.itch.io/games/genre-rpg/tag-procedural||https://www.itch.io/games/tag-procedural/tag-singleplayer,"Utilizing content created by algorithms rather than human made content. Often utilizes a ""seed,"" a relatively small string that is used to control the randomization algorithm that generates the entire world.",Procedural Generation,https://www.itch.io/games/tag-procedural
4398 ,Platformer||2D||Puzzle||Pixel Art||Singleplayer||Adventure,https://www.itch.io/games/genre-platformer/tag-puzzle-platformer||https://www.itch.io/games/tag-2d/tag-puzzle-platformer||https://www.itch.io/games/genre-puzzle/tag-puzzle-platformer||https://www.itch.io/games/tag-pixel-art/tag-puzzle-platformer||https://www.itch.io/games/tag-puzzle-platformer/tag-singleplayer||https://www.itch.io/games/genre-adventure/tag-puzzle-platformer,,Puzzle-Platformer,https://www.itch.io/games/tag-puzzle-platformer
2894 ,2D||Pixel Art||Platformer||Singleplayer||Action||Adventure,https://www.itch.io/games/tag-2d/tag-side-scroller||https://www.itch.io/games/tag-pixel-art/tag-side-scroller||https://www.itch.io/games/genre-platformer/tag-side-scroller||https://www.itch.io/games/tag-side-scroller/tag-singleplayer||https://www.itch.io/games/genre-action/tag-side-scroller||https://www.itch.io/games/genre-adventure/tag-side-scroller,,Side Scroller,https://www.itch.io/games/tag-side-scroller
2053 ,Adventure||Exploration||First-Person||Atmospheric||Other||3D,https://www.itch.io/games/genre-adventure/tag-walking-simulator||https://www.itch.io/games/tag-exploration/tag-walking-simulator||https://www.itch.io/games/tag-first-person/tag-walking-simulator||https://www.itch.io/games/tag-atmospheric/tag-walking-simulator||https://www.itch.io/games/genre-other/tag-walking-simulator||https://www.itch.io/games/tag-3d/tag-walking-simulator,Where walking around a virtual world is a primary element of the gameplay.,Walking simulator,https://www.itch.io/games/tag-walking-simulator
1573 ,Visual Novel||Story Rich||Romance||Adventure||Female Protagonist||2D,https://www.itch.io/games/genre-visual-novel/tag-multiple-endings||https://www.itch.io/games/tag-multiple-endings/tag-story-rich||https://www.itch.io/games/tag-multiple-endings/tag-romance||https://www.itch.io/games/genre-adventure/tag-multiple-endings||https://www.itch.io/games/tag-female-protagonist/tag-multiple-endings||https://www.itch.io/games/tag-2d/tag-multiple-endings,"Your choices throughout the game will determine which ending you get. Likewise, your ending will vary with your choices.",Multiple Endings,https://www.itch.io/games/tag-multiple-endings
3812 ,Action||2D||Local multiplayer||Pixel Art||Multiplayer||Arcade,https://www.itch.io/games/genre-action/tag-fighting||https://www.itch.io/games/tag-2d/tag-fighting||https://www.itch.io/games/local-multiplayer/tag-fighting||https://www.itch.io/games/tag-fighting/tag-pixel-art||https://www.itch.io/games/tag-fighting/tag-multiplayer||https://www.itch.io/games/tag-arcade/tag-fighting,,Fighting,https://www.itch.io/games/tag-fighting
4611 ,2D||Puzzle||Singleplayer||Pixel Art||Abstract||Atmospheric,https://www.itch.io/games/tag-2d/tag-minimalist||https://www.itch.io/games/genre-puzzle/tag-minimalist||https://www.itch.io/games/tag-minimalist/tag-singleplayer||https://www.itch.io/games/tag-minimalist/tag-pixel-art||https://www.itch.io/games/tag-abstract/tag-minimalist||https://www.itch.io/games/tag-atmospheric/tag-minimalist,,Minimalist,https://www.itch.io/games/tag-minimalist
1789 ,2D||Pixel Art||Fantasy||Role Playing||Horror||Action,https://www.itch.io/games/tag-2d/tag-monsters||https://www.itch.io/games/tag-monsters/tag-pixel-art||https://www.itch.io/games/tag-fantasy/tag-monsters||https://www.itch.io/games/genre-rpg/tag-monsters||https://www.itch.io/games/tag-horror/tag-monsters||https://www.itch.io/games/genre-action/tag-monsters,Games that have monsters!,Monsters,https://www.itch.io/games/tag-monsters
2591 ,Puzzle||Atmospheric||Casual||2D||3D||Adventure,https://www.itch.io/games/genre-puzzle/tag-relaxing||https://www.itch.io/games/tag-atmospheric/tag-relaxing||https://www.itch.io/games/tag-casual/tag-relaxing||https://www.itch.io/games/tag-2d/tag-relaxing||https://www.itch.io/games/tag-3d/tag-relaxing||https://www.itch.io/games/genre-adventure/tag-relaxing,,Relaxing,https://www.itch.io/games/tag-relaxing
3377 ,Action||3D||Simulation||2D||Singleplayer||Puzzle,https://www.itch.io/games/genre-action/tag-physics||https://www.itch.io/games/tag-3d/tag-physics||https://www.itch.io/games/genre-simulation/tag-physics||https://www.itch.io/games/tag-2d/tag-physics||https://www.itch.io/games/tag-physics/tag-singleplayer||https://www.itch.io/games/genre-puzzle/tag-physics,,Physics,https://www.itch.io/games/tag-physics
75 ,Horror||Retro||3D||Unity||Survival Horror||First-Person,https://www.itch.io/games/tag-horror/tag-psx||https://www.itch.io/games/tag-psx/tag-retro||https://www.itch.io/games/tag-3d/tag-psx||https://www.itch.io/games/tag-psx/tag-unity||https://www.itch.io/games/tag-psx/tag-survival-horror||https://www.itch.io/games/tag-first-person/tag-psx,Games inspired by the style of the original PlayStation.,PSX,https://www.itch.io/games/tag-psx
4178 ,Action||2D||Arcade||Pixel Art||Shooter||Singleplayer,https://www.itch.io/games/genre-action/tag-fast-paced||https://www.itch.io/games/tag-2d/tag-fast-paced||https://www.itch.io/games/tag-arcade/tag-fast-paced||https://www.itch.io/games/tag-fast-paced/tag-pixel-art||https://www.itch.io/games/genre-shooter/tag-fast-paced||https://www.itch.io/games/tag-fast-paced/tag-singleplayer,,Fast-Paced,https://www.itch.io/games/tag-fast-paced
2546 ,Adventure||2D||Atmospheric||Horror||Experimental||Other,https://www.itch.io/games/genre-adventure/tag-weird||https://www.itch.io/games/tag-2d/tag-weird||https://www.itch.io/games/tag-atmospheric/tag-weird||https://www.itch.io/games/tag-horror/tag-weird||https://www.itch.io/games/tag-experimental/tag-weird||https://www.itch.io/games/genre-other/tag-weird,"Something out of the ordinary, or peculiar. Often far beyond one's imagination.",weird,https://www.itch.io/games/tag-weird
2929 ,Rhythm||2D||Pixel Art||Adventure||Singleplayer||artgame,https://www.itch.io/games/tag-music/tag-rhythm||https://www.itch.io/games/tag-2d/tag-music||https://www.itch.io/games/tag-music/tag-pixel-art||https://www.itch.io/games/genre-adventure/tag-music||https://www.itch.io/games/tag-music/tag-singleplayer||https://www.itch.io/games/tag-artgame/tag-music,"Contains (or is themed around interacting with) a musical score, soundtrack, or backing track(s).",Music,https://www.itch.io/games/tag-music
4296 ,2D||Pixel Art||Platformer||Singleplayer||Action||Role Playing,https://www.itch.io/games/tag-2d/tag-gamemaker||https://www.itch.io/games/tag-gamemaker/tag-pixel-art||https://www.itch.io/games/genre-platformer/tag-gamemaker||https://www.itch.io/games/tag-gamemaker/tag-singleplayer||https://www.itch.io/games/genre-action/tag-gamemaker||https://www.itch.io/games/genre-rpg/tag-gamemaker,Games and software made with GameMaker or GameMaker: Studio.,GameMaker,https://www.itch.io/games/tag-gamemaker
1236 ,Visual Novel||Romance||Otome||Anime||LGBT||renpy,https://www.itch.io/games/genre-visual-novel/tag-dating-sim||https://www.itch.io/games/tag-dating-sim/tag-romance||https://www.itch.io/games/tag-dating-sim/tag-otome||https://www.itch.io/games/tag-anime/tag-dating-sim||https://www.itch.io/games/tag-dating-sim/tag-lgbt||https://www.itch.io/games/tag-dating-sim/tag-renpy,"Dating sims (or dating simulations) are a video game subgenre of simulation games, usually Japanese, with romantic elements. The most common objective of dating sims is to date, usually choosing from among several characters, and to achieve a romantic relationship.",Dating Sim,https://www.itch.io/games/tag-dating-sim
1463 ,2D||Pixel Art||Fantasy||Role Playing||16-bit||Platformer,https://www.itch.io/game-assets/tag-2d/tag-sprites||https://www.itch.io/game-assets/tag-pixel-art/tag-sprites||https://www.itch.io/game-assets/tag-fantasy/tag-sprites||https://www.itch.io/game-assets/genre-rpg/tag-sprites||https://www.itch.io/game-assets/tag-16-bit/tag-sprites||https://www.itch.io/game-assets/genre-platformer/tag-sprites,,sprites,https://www.itch.io/game-assets/tag-sprites
2403 ,Adventure||Visual Novel||Horror||Story Rich||Atmospheric||Point & Click,https://www.itch.io/games/genre-adventure/tag-mystery||https://www.itch.io/games/genre-visual-novel/tag-mystery||https://www.itch.io/games/tag-horror/tag-mystery||https://www.itch.io/games/tag-mystery/tag-story-rich||https://www.itch.io/games/tag-atmospheric/tag-mystery||https://www.itch.io/games/tag-mystery/tag-point-and-click,,Mystery,https://www.itch.io/games/tag-mystery
3882 ,Pixel Art||2D||Retro||Platformer||8-Bit||Role Playing,https://www.itch.io/games/tag-16-bit/tag-pixel-art||https://www.itch.io/games/tag-16-bit/tag-2d||https://www.itch.io/games/tag-16-bit/tag-retro||https://www.itch.io/games/genre-platformer/tag-16-bit||https://www.itch.io/games/tag-16-bit/tag-8-bit||https://www.itch.io/games/genre-rpg/tag-16-bit,"Projects inspired by the 16 bit console generation from the late 80s and early 90s. Including the consoles Super Nintendo, Sega Genesis, and PC Engine/TurboGrafx-16.",16-bit,https://www.itch.io/games/tag-16-bit
2724 ,Horror||Atmospheric||Adventure||2D||Pixel Art||Singleplayer,https://www.itch.io/games/tag-dark/tag-horror||https://www.itch.io/games/tag-atmospheric/tag-dark||https://www.itch.io/games/genre-adventure/tag-dark||https://www.itch.io/games/tag-2d/tag-dark||https://www.itch.io/games/tag-dark/tag-pixel-art||https://www.itch.io/games/tag-dark/tag-singleplayer,,Dark,https://www.itch.io/games/tag-dark
4475 ,Adventure||2D||Pixel Art||Action||Platformer||Fantasy,https://www.itch.io/games/genre-adventure/tag-action-adventure||https://www.itch.io/games/tag-2d/tag-action-adventure||https://www.itch.io/games/tag-action-adventure/tag-pixel-art||https://www.itch.io/games/genre-action/tag-action-adventure||https://www.itch.io/games/genre-platformer/tag-action-adventure||https://www.itch.io/games/tag-action-adventure/tag-fantasy,,Action-Adventure,https://www.itch.io/games/tag-action-adventure
1186 ,Visual Novel||Romance||Anime||Dating Sim||Female Protagonist||2D,https://www.itch.io/games/genre-visual-novel/tag-renpy||https://www.itch.io/games/tag-renpy/tag-romance||https://www.itch.io/games/tag-anime/tag-renpy||https://www.itch.io/games/tag-dating-sim/tag-renpy||https://www.itch.io/games/tag-female-protagonist/tag-renpy||https://www.itch.io/games/tag-2d/tag-renpy,Ren'py is a free and open source Visual Novel Creator.,renpy,https://www.itch.io/games/tag-renpy
